transaction_id,user_id,merchant_id,amount,timestamp,location,merchant_category,device_type,is_international,is_fraud
28b8bc0deb,U0018,M181,0.98,2024-11-27 21:19:36.472037,Benghazi,Clothing,web,0,0
65b9bd769f,U0316,M112,59.79,2025-01-08 22:51:35.464102,Benghazi,Travel,pos_terminal,0,0
9913ca90b0,U0442,M183,71.73,2025-03-06 22:11:28.451601,Sebha,Clothing,mobile,0,0
1dc6aed171,U0483,M022,22.43,2024-10-13 09:18:46.455650,Sebha,Electronics,web,0,0
aee76cd860,U0918,M152,36.62,2024-11-02 06:55:52.465141,Misrata,Travel,pos_terminal,0,0
1864e4c67c,U0736,M158,56.04,2024-09-13 06:24:23.478485,Tobruk,Fuel,pos_terminal,0,0
a75c5850c8,U0563,M160,71.15,2025-02-16 02:35:21.449519,Misrata,Electronics,pos_terminal,0,0
eda4b99805,U0863,M082,1.16,2024-09-25 04:29:56.480474,Sebha,Electronics,pos_terminal,0,0
ef2b2bc169,U0875,M132,70.87,2025-04-19 23:51:22.449943,Tripoli,Electronics,web,0,0
3077d89a19,U0634,M006,44.81,2024-07-30 19:58:06.479491,Tobruk,Grocery,pos_terminal,0,0
bd9ff704e9,U0573,M020,35.68,2025-05-30 07:12:27.447471,Sebha,Electronics,web,0,0
f2af6a04a5,U0864,M191,52.27,2025-05-23 15:10:52.473154,Sebha,Fuel,pos_terminal,0,0
ae5ee58c07,U0199,M086,165.23,2025-02-23 20:26:24.464550,Misrata,Fuel,web,0,0
61b8f6b5c2,U0849,M167,66.7,2025-02-06 12:59:43.453083,Sebha,Travel,pos_terminal,0,0
0cf63c7a50,U0357,M145,5.64,2024-10-27 00:56:13.458969,Tobruk,Grocery,web,0,0
5c9413c056,U0911,M181,81.94,2024-08-27 15:08:30.476176,Tobruk,Travel,pos_terminal,0,0
3ad64e4421,U0402,M004,10.64,2025-06-08 18:56:10.481065,Benghazi,Travel,mobile,0,0
bdf33a059d,U0418,M152,166.23,2025-05-12 22:16:57.450459,Tripoli,Electronics,mobile,0,0
c48146d0d7,U0639,M171,65.93,2025-04-13 20:44:32.443405,Benghazi,Grocery,web,0,0
a38550a26f,U0981,M130,81.24,2025-02-04 04:45:55.445986,Benghazi,Fuel,pos_terminal,0,0
ebe63ed202,U0530,M004,44.12,2024-11-08 21:18:37.469927,Tripoli,Clothing,mobile,0,0
1a0e0526d0,U0255,M171,91.96,2024-11-26 16:19:33.465808,Sebha,Clothing,mobile,0,0
58de42f07d,U0857,M004,54.68,2024-10-24 21:49:16.470473,Misrata,Grocery,web,0,0
d4af0b473e,U0923,M126,128.75,2024-11-18 03:19:07.449808,Tobruk,Grocery,pos_terminal,0,0
e7aabc4d27,U0226,M140,0.48,2024-12-13 13:35:57.480502,Sebha,Grocery,mobile,0,0
f539d03f24,U0413,M032,17.23,2025-04-08 08:01:08.467940,Sebha,Electronics,web,0,0
18ab7ef4c1,U0915,M168,50.48,2024-11-14 13:49:54.476305,Benghazi,Travel,web,0,0
18f4a78ba0,U0409,M102,11.39,2024-12-13 14:37:53.460226,Benghazi,Fuel,mobile,0,0
a0421304df,U0612,M118,82.99,2024-08-15 17:00:53.458331,Sebha,Travel,mobile,0,0
489916b026,U0444,M108,82.74,2024-12-15 23:41:35.477767,Tripoli,Electronics,mobile,0,0
73285faf6f,U0492,M164,308.78,2024-07-25 03:20:25.456190,Sebha,Fuel,pos_terminal,0,0
f42cfa2ea8,U0168,M026,380.11,2025-01-01 11:26:55.455113,Tobruk,Grocery,web,0,0
5936ec4d80,U0236,M167,70.75,2025-06-05 16:41:33.451555,Sebha,Electronics,mobile,0,0
6d5a44ad5c,U0250,M107,20.38,2024-07-19 00:01:22.447929,Sebha,Travel,web,0,0
93ab3f7b45,U0394,M009,87.06,2025-06-05 19:17:31.456778,Sebha,Travel,web,0,0
8ee94c8217,U0215,M137,21.96,2025-01-21 17:10:55.448713,Sebha,Grocery,mobile,0,0
365f4ea773,U0631,M073,75.32,2024-10-21 08:38:30.447625,Benghazi,Electronics,web,0,0
85503d35e5,U0462,M020,62.76,2025-04-13 09:16:27.465408,Misrata,Electronics,pos_terminal,0,0
7da3f85673,U0743,M014,14.35,2025-06-09 16:01:40.470377,Sebha,Electronics,web,0,0
dcdb62bc6d,U0945,M004,17.36,2024-07-28 21:41:30.442147,Tripoli,Grocery,pos_terminal,0,0
5ef81b4f39,U0117,M067,5.86,2024-10-01 14:26:12.461264,Misrata,Clothing,pos_terminal,0,0
e316d41c2c,U0524,M178,24.7,2024-10-24 21:54:15.456253,Tripoli,Clothing,web,0,0
f908b8db52,U0492,M010,34.31,2025-02-12 04:51:40.447408,Sebha,Clothing,mobile,0,0
97a921b4e8,U0309,M189,22.15,2024-10-30 21:43:48.451596,Misrata,Clothing,pos_terminal,0,0
314799fed3,U0760,M091,23.65,2025-01-03 03:05:18.480258,Benghazi,Electronics,web,0,0
6639f50598,U0871,M089,27.38,2025-05-23 03:44:06.458736,Misrata,Grocery,web,0,0
fadbc1aa44,U0401,M014,10,2024-09-23 11:56:58.462216,Tripoli,Travel,pos_terminal,0,0
85fa8ff3c1,U0360,M023,3.21,2025-05-28 15:10:49.443836,Benghazi,Clothing,web,0,0
03d65fd252,U0468,M021,52.97,2024-07-27 09:25:35.450271,Tobruk,Fuel,web,0,0
5f102a44ff,U0840,M136,67.44,2025-04-27 03:35:29.475472,Sebha,Grocery,mobile,0,0
fffaaf30b5,U0176,M138,28.48,2025-06-04 14:35:32.454239,Tripoli,Electronics,web,0,0
36b891dbc9,U0332,M119,125.89,2024-08-13 11:16:36.455930,Tobruk,Clothing,web,0,0
14d235a7d5,U0814,M097,46.54,2024-12-06 09:55:50.482030,Tobruk,Grocery,web,0,0
d2f942bae2,U0253,M056,29.72,2024-11-15 07:39:22.451621,Tobruk,Travel,pos_terminal,0,0
9d6e50edb0,U0827,M059,4.29,2024-10-03 18:57:43.479525,Tripoli,Clothing,web,0,0
b19eb28fb2,U0797,M066,52.74,2025-03-24 22:21:18.453364,Tripoli,Fuel,mobile,0,0
980eade1ce,U0630,M145,226.84,2024-09-04 02:11:40.465562,Tobruk,Fuel,pos_terminal,0,0
c55dfb5f52,U0822,M064,43.22,2024-10-15 20:17:27.444374,Sebha,Fuel,mobile,1,0
de92de2b19,U0043,M086,26.35,2025-03-03 04:09:49.446816,Tripoli,Fuel,pos_terminal,0,0
d025d3b311,U0323,M181,15.24,2024-08-10 12:02:31.478912,Tobruk,Clothing,mobile,0,0
cd5545860b,U0680,M155,154.28,2025-04-10 21:08:30.443051,Benghazi,Fuel,web,0,0
e433c0fae4,U0403,M140,93.34,2025-04-21 01:59:53.472582,Sebha,Fuel,pos_terminal,0,0
91f1c25254,U0595,M061,90.96,2025-02-09 17:18:38.450571,Tripoli,Electronics,pos_terminal,0,0
d750e7a2f4,U0278,M107,9.79,2025-03-10 03:47:08.473401,Misrata,Travel,pos_terminal,0,0
aae61bd7ae,U0583,M105,15.38,2024-07-03 07:39:15.462047,Benghazi,Grocery,web,0,0
87fecb8eca,U0946,M041,56.98,2025-02-02 16:29:28.481293,Tobruk,Electronics,web,0,0
031033d6a3,U0900,M115,17.64,2025-01-12 03:34:19.448169,Tobruk,Grocery,mobile,0,0
04e258b458,U0580,M162,12.64,2024-09-21 12:34:59.466682,Misrata,Fuel,mobile,0,0
b5dc84c62f,U0071,M115,65.3,2024-07-19 19:51:50.447732,Misrata,Grocery,mobile,0,0
a875c075c2,U0621,M037,30.6,2025-05-28 16:32:31.466819,Tripoli,Grocery,web,0,1
cdaba8f079,U0062,M035,108.21,2024-08-11 14:38:06.466230,Benghazi,Fuel,pos_terminal,0,0
7e97e99ff2,U0567,M044,0.03,2024-07-19 02:08:18.448369,Sebha,Fuel,mobile,0,0
fbb2c7e8ea,U0531,M190,66.8,2025-01-17 21:53:36.454766,Tripoli,Travel,pos_terminal,0,0
313e9ea560,U0961,M067,144.71,2025-06-12 02:40:10.453019,Misrata,Grocery,web,0,0
d25fbafb26,U0510,M041,114.04,2024-12-28 15:55:24.448442,Tobruk,Clothing,web,0,0
e08ba6a7e5,U0344,M038,5.37,2024-07-24 14:25:21.443395,Benghazi,Grocery,mobile,0,0
222fead309,U0602,M018,5.76,2024-12-02 08:15:08.446051,Misrata,Clothing,pos_terminal,0,0
8dff9dc822,U0962,M000,93.53,2024-07-25 04:49:07.452107,Benghazi,Travel,pos_terminal,0,0
929d3a6339,U0485,M096,101.71,2025-04-19 18:22:50.476136,Benghazi,Fuel,pos_terminal,0,0
d101ab1c04,U0585,M179,29.44,2025-06-20 09:46:20.481828,Misrata,Fuel,pos_terminal,0,0
6741154d16,U0710,M145,24.23,2024-12-06 18:08:58.478291,Misrata,Grocery,web,0,0
2c928f4a4e,U0080,M132,38.97,2024-10-20 18:50:36.444249,Tripoli,Electronics,mobile,0,0
c477cb1ece,U0384,M169,6.24,2024-11-13 12:34:15.468010,Sebha,Clothing,mobile,0,0
435fed35d7,U0029,M114,89,2024-07-07 14:26:45.477398,Tobruk,Clothing,web,0,0
9d837efe57,U0199,M023,16.62,2025-02-06 12:41:10.448698,Tobruk,Travel,web,1,0
7e8c71589f,U0137,M105,84.36,2024-11-01 17:57:48.459383,Misrata,Travel,pos_terminal,0,0
6221a0d6dc,U0373,M096,5.13,2024-08-14 16:43:43.445774,Tripoli,Fuel,web,0,0
480ccca916,U0189,M075,131.16,2025-02-07 21:23:05.459066,Misrata,Electronics,pos_terminal,0,0
700d5c3727,U0642,M020,27.53,2024-11-05 04:24:19.480882,Tobruk,Travel,web,0,0
b22aabd224,U0094,M087,48.08,2025-02-25 23:48:08.444955,Misrata,Travel,web,0,0
415f8a8dfb,U0052,M038,13.35,2025-02-03 15:33:00.480436,Misrata,Fuel,pos_terminal,0,0
42c15a0f15,U0563,M043,9.64,2024-09-25 15:11:13.465625,Misrata,Clothing,mobile,0,0
02eb28bcb2,U0839,M194,36.29,2025-02-18 13:04:00.452662,Tobruk,Grocery,pos_terminal,0,0
3c5c01c064,U0967,M098,19.23,2025-05-26 19:31:21.478238,Benghazi,Electronics,web,0,0
214f36ef89,U0618,M062,185.33,2025-01-15 05:09:12.471834,Misrata,Grocery,mobile,0,0
e3f4111ac1,U0493,M069,15.63,2025-01-28 14:28:50.453980,Tripoli,Grocery,mobile,0,0
ee92474a22,U0535,M075,48.37,2025-06-01 17:06:18.472515,Tripoli,Grocery,pos_terminal,0,0
3b77e6710b,U0067,M043,38.82,2025-01-05 17:43:35.473603,Benghazi,Travel,mobile,0,0
0935074d85,U0241,M058,22.22,2024-11-27 10:54:44.460450,Tripoli,Grocery,pos_terminal,0,0
ee912037b7,U0039,M188,57.69,2024-08-05 18:46:43.475075,Sebha,Clothing,mobile,0,0
47f309c6a9,U0812,M080,9.16,2024-11-12 12:44:15.482146,Sebha,Travel,pos_terminal,0,0
0a0ec4dc17,U0560,M002,69.82,2025-01-19 18:48:28.460139,Tobruk,Clothing,pos_terminal,0,0
72be96f016,U0415,M059,16.52,2025-04-04 06:16:46.451276,Benghazi,Electronics,pos_terminal,0,0
729bd803a7,U0017,M066,19.72,2024-09-13 17:56:57.460051,Sebha,Travel,pos_terminal,0,0
d355f18b4b,U0325,M100,97.29,2025-05-06 01:49:00.466468,Tripoli,Travel,web,0,0
671d9c13b5,U0938,M035,58.34,2024-08-22 05:45:09.467031,Tobruk,Clothing,web,0,0
61c2159c69,U0474,M107,26.49,2024-11-16 19:24:32.459302,Tripoli,Clothing,mobile,0,0
9ad50e8ab8,U0984,M064,18.59,2025-01-22 13:45:28.474806,Misrata,Grocery,web,0,0
c89a773154,U0614,M152,169.32,2024-10-16 09:07:52.480936,Benghazi,Electronics,pos_terminal,0,0
a5494c5723,U0822,M122,9.6,2025-04-08 11:51:17.448251,Benghazi,Travel,web,1,0
2c7b603063,U0903,M091,126.52,2024-06-26 05:29:02.473347,Tobruk,Electronics,mobile,0,0
947ba36a2d,U0027,M190,105.53,2024-10-10 20:53:26.447353,Benghazi,Fuel,pos_terminal,0,0
8ab84b1c58,U0075,M183,39.74,2025-01-27 21:56:11.466188,Benghazi,Fuel,web,1,0
66b98da145,U0088,M150,31.06,2024-07-12 21:32:14.462390,Sebha,Fuel,pos_terminal,0,0
78b2046577,U0560,M102,38.61,2024-11-24 10:34:46.450766,Tripoli,Fuel,mobile,0,0
a0943a4826,U0279,M019,21.95,2025-04-29 12:02:59.471881,Tobruk,Fuel,pos_terminal,0,0
b8f4222e90,U0223,M039,100.39,2024-10-19 01:21:59.472477,Benghazi,Travel,pos_terminal,0,0
e103452096,U0664,M006,44.11,2024-09-28 04:00:35.451821,Misrata,Clothing,web,0,0
768a96875f,U0333,M131,21.17,2025-04-02 08:12:23.458767,Misrata,Electronics,web,0,0
ae2618d154,U0209,M149,4.72,2025-05-17 12:58:19.448454,Tobruk,Grocery,web,0,0
b3702f73fb,U0294,M152,118.56,2025-01-05 14:57:03.464084,Benghazi,Grocery,mobile,0,0
8fc9547f84,U0557,M079,77.75,2025-02-10 05:50:53.443926,Sebha,Fuel,pos_terminal,0,0
20bdd956c7,U0538,M182,58.03,2025-04-15 05:30:36.479201,Sebha,Grocery,pos_terminal,0,0
f5b59d45c7,U0992,M036,319.36,2025-06-07 23:57:41.449905,Benghazi,Travel,web,0,0
872deef11b,U0681,M130,39.54,2024-11-04 02:22:20.448328,Sebha,Clothing,mobile,0,0
7709fd5d56,U0629,M109,37.79,2024-11-18 16:16:54.456005,Sebha,Grocery,web,0,0
7a6ae3ee3b,U0631,M067,35.06,2025-05-05 12:11:49.446257,Misrata,Fuel,mobile,0,0
317dad03f2,U0343,M048,42.61,2025-01-22 13:56:09.457314,Tobruk,Travel,mobile,0,0
b8199b9f72,U0503,M011,13.47,2024-08-09 01:33:30.453793,Sebha,Clothing,mobile,0,0
d06d57fa94,U0394,M151,7.69,2024-12-30 05:40:58.477778,Benghazi,Electronics,pos_terminal,0,0
da4f47239d,U0563,M124,33.16,2024-07-13 16:05:09.470047,Tripoli,Fuel,pos_terminal,1,0
3e98bfc3b6,U0315,M048,8.84,2024-07-15 08:10:12.464653,Tripoli,Electronics,mobile,0,0
5232ce70bd,U0444,M055,7.94,2024-12-17 09:48:42.446532,Misrata,Electronics,pos_terminal,0,0
c794871162,U0580,M151,6.38,2025-03-08 20:40:49.466026,Tobruk,Grocery,pos_terminal,0,0
5ed69e4ffe,U0753,M128,211.67,2024-07-15 17:42:17.442912,Sebha,Grocery,web,0,0
7f9211fc7a,U0105,M181,16.38,2024-09-28 10:43:17.465664,Sebha,Travel,web,0,0
ee651bdf9a,U0117,M040,157.67,2025-04-18 12:30:43.478219,Tripoli,Electronics,pos_terminal,0,1
d21e39d0df,U0796,M067,118.06,2025-02-27 17:11:41.449908,Misrata,Grocery,mobile,0,0
eee3220ef6,U0292,M132,161.54,2025-04-28 12:44:59.467756,Misrata,Electronics,mobile,0,0
eed8748a3f,U0082,M168,50.04,2024-07-05 21:30:57.444392,Benghazi,Grocery,pos_terminal,0,0
f49497c7f1,U0362,M086,188.98,2024-12-27 21:20:26.475018,Tripoli,Grocery,pos_terminal,0,1
45715537d7,U0457,M026,4.05,2025-01-16 15:51:27.476705,Tripoli,Electronics,mobile,0,0
510828645f,U0483,M131,72.42,2024-08-26 11:39:11.444445,Misrata,Fuel,mobile,1,0
3e7e7799ad,U0322,M164,1.72,2024-08-26 17:57:22.462386,Tobruk,Clothing,mobile,0,0
95a3bd7c62,U0558,M117,2.48,2024-07-21 20:32:05.471295,Tobruk,Travel,mobile,0,0
d711ded462,U0615,M038,81.37,2025-03-06 18:15:18.455337,Benghazi,Fuel,web,0,0
aa63abfb1e,U0293,M032,53.49,2024-11-25 20:16:08.461523,Misrata,Travel,pos_terminal,0,0
2ea180affc,U0869,M003,39.14,2025-01-07 18:41:41.444755,Sebha,Travel,pos_terminal,0,0
78cec76658,U0605,M161,6.01,2025-03-17 06:04:37.473509,Sebha,Electronics,mobile,0,0
1712129c26,U0015,M152,92.65,2025-05-06 09:07:22.478524,Benghazi,Clothing,pos_terminal,0,0
6112191907,U0550,M147,75.79,2025-03-08 19:00:50.462887,Benghazi,Travel,mobile,0,0
e7149762fa,U0997,M113,15.46,2024-11-10 23:53:35.446119,Sebha,Fuel,pos_terminal,0,0
d4a7cdcb55,U0993,M198,13.4,2025-01-26 01:12:42.443214,Tripoli,Travel,pos_terminal,0,0
f102106eed,U0765,M133,2.03,2024-09-13 05:10:34.481504,Benghazi,Clothing,mobile,0,0
7caf78732c,U0413,M184,80.58,2025-06-16 11:53:23.442545,Benghazi,Clothing,web,0,0
cd640ea238,U0701,M087,98.43,2025-02-08 16:56:28.444771,Sebha,Electronics,pos_terminal,0,0
d1e8912d7a,U0770,M085,85.88,2024-07-09 11:02:14.472310,Misrata,Travel,mobile,0,0
72f19ba332,U0945,M184,1.83,2024-08-19 09:07:41.471838,Tobruk,Travel,mobile,0,0
c7db7d930a,U0939,M184,2.2,2024-06-27 02:51:00.465587,Misrata,Electronics,web,0,0
ba5d35301e,U0969,M100,42.3,2025-01-20 13:36:19.462526,Benghazi,Travel,web,0,0
4a208cccaf,U0274,M189,45.84,2025-01-19 04:38:54.454126,Benghazi,Clothing,pos_terminal,0,0
ce1531a9d2,U0592,M141,226.33,2024-11-17 22:09:49.466477,Tripoli,Travel,pos_terminal,0,0
80cd8ee1d3,U0796,M048,49.09,2025-04-12 22:10:03.447181,Sebha,Grocery,web,1,0
26947eba99,U0073,M005,84.26,2025-06-05 16:31:08.449940,Benghazi,Travel,pos_terminal,0,0
e6e8252e58,U0899,M098,62.36,2025-02-13 11:52:35.463712,Tripoli,Fuel,web,0,0
ddd1d3259d,U0467,M169,128.73,2025-01-09 01:45:50.446537,Tripoli,Fuel,mobile,0,0
5924402d8c,U0312,M195,4.56,2025-04-27 09:00:07.478243,Tobruk,Electronics,web,0,0
21868ddc72,U0742,M098,233,2024-09-13 04:18:22.460377,Tobruk,Travel,web,0,0
ba8c4f3be2,U0036,M097,27.86,2024-08-05 06:12:15.480296,Benghazi,Electronics,mobile,1,0
8e24cb0a3a,U0669,M195,67.65,2025-03-25 18:56:32.468515,Tobruk,Grocery,mobile,0,0
c5f777f8d4,U0536,M189,136.89,2024-10-29 03:28:05.461542,Sebha,Clothing,web,0,0
11e6a1331c,U0757,M016,13.44,2024-10-08 02:10:54.450332,Sebha,Electronics,pos_terminal,0,0
3cead3b71a,U0065,M169,16.58,2024-08-02 00:31:31.446966,Tobruk,Electronics,pos_terminal,0,0
91b787dc25,U0469,M090,8.05,2025-03-22 10:58:22.474736,Benghazi,Electronics,web,0,0
c6b2a603e6,U0348,M198,4.15,2024-09-11 05:11:09.451268,Tripoli,Clothing,web,0,0
2351119c9f,U0822,M038,85.81,2024-06-24 17:27:40.480389,Sebha,Electronics,mobile,0,0
6c1c3a3916,U0314,M059,33.28,2025-03-06 08:28:14.447716,Misrata,Fuel,web,0,0
c5d1655a2a,U0780,M010,16.89,2024-07-03 04:17:00.475513,Tobruk,Grocery,pos_terminal,0,0
2f33fb3ae6,U0638,M065,30.24,2024-07-28 13:59:26.443037,Benghazi,Clothing,mobile,0,0
a6adbc6a42,U0791,M167,1.67,2025-03-01 10:40:58.442226,Sebha,Clothing,web,0,0
52fbe6d642,U0545,M184,65.78,2025-04-23 17:19:02.479845,Tripoli,Grocery,mobile,0,0
e016550226,U0016,M008,31.05,2024-11-23 15:28:19.460421,Tripoli,Travel,mobile,0,0
a30e2e406e,U0247,M007,13.73,2025-03-22 07:48:22.447702,Tripoli,Grocery,pos_terminal,0,0
14c01ab5dd,U0553,M085,12.68,2025-05-12 01:15:42.468720,Tripoli,Travel,mobile,0,0
78f2b0ceaf,U0068,M185,41.68,2024-12-01 07:14:10.461604,Misrata,Clothing,web,0,0
97ae363d25,U0132,M150,1.49,2024-09-08 12:02:48.458136,Misrata,Electronics,mobile,0,0
49f0e08191,U0221,M099,1.6,2025-02-28 00:08:26.449169,Sebha,Grocery,pos_terminal,0,0
1ac7cb031e,U0300,M185,6.1,2025-04-14 02:30:59.474826,Benghazi,Electronics,mobile,0,0
c6ec5dbf7c,U0816,M135,55.16,2025-05-31 13:20:17.446517,Sebha,Travel,web,0,0
018c46d137,U0930,M156,68.92,2025-02-08 04:24:51.452892,Misrata,Clothing,web,1,0
59a8610cc7,U0464,M086,16.98,2024-10-30 20:56:31.463166,Benghazi,Fuel,web,0,0
8f0d606358,U0211,M148,96.52,2024-12-03 05:03:56.456260,Tobruk,Clothing,pos_terminal,0,0
87cacec755,U0775,M048,34.53,2024-12-22 13:06:46.445984,Tobruk,Fuel,mobile,0,0
4bcdb8f8b0,U0474,M114,0.54,2024-11-25 13:28:07.451961,Sebha,Grocery,pos_terminal,0,0
67c43184d1,U0844,M112,2.22,2024-07-11 07:11:06.469592,Benghazi,Grocery,pos_terminal,0,0
c9cbeb3026,U0126,M059,103.37,2024-08-04 22:53:13.448206,Misrata,Electronics,pos_terminal,1,0
c02807aea9,U0879,M037,118.84,2025-01-09 21:28:01.456060,Sebha,Travel,mobile,0,0
f48352702a,U0798,M031,23,2024-10-07 09:53:20.455395,Benghazi,Travel,pos_terminal,0,0
4c32ef36e3,U0319,M095,124.92,2024-08-29 20:53:23.464843,Benghazi,Fuel,web,0,0
874716673f,U0286,M099,47.82,2024-10-10 20:14:09.443256,Benghazi,Travel,mobile,0,0
771000ffa3,U0635,M103,33.77,2025-05-13 18:47:28.444932,Tripoli,Travel,pos_terminal,0,0
5d82b8320a,U0550,M175,29.38,2024-08-18 17:57:33.450637,Tobruk,Grocery,pos_terminal,0,0
6e7ee122ce,U0516,M043,32.43,2024-09-29 05:54:16.473219,Tobruk,Travel,web,0,0
c6238bc1f4,U0761,M182,37.67,2024-06-29 05:53:48.451631,Tripoli,Clothing,pos_terminal,0,0
1d519e2451,U0500,M100,41.3,2024-07-07 08:49:55.449198,Benghazi,Travel,mobile,0,0
7db1f8a02a,U0370,M058,1.64,2024-07-29 01:12:54.450253,Sebha,Travel,mobile,0,0
e0f7c4dda4,U0420,M018,71.6,2025-01-15 18:13:03.445166,Tobruk,Electronics,pos_terminal,0,0
e47ded0b8a,U0279,M094,109.86,2024-10-02 22:16:43.449980,Sebha,Travel,web,0,0
6206b27036,U0253,M111,46.1,2024-10-07 07:59:19.477198,Tobruk,Fuel,mobile,0,0
efbef09a6d,U0984,M181,42.58,2025-02-02 16:44:55.455834,Tripoli,Clothing,pos_terminal,0,0
3d6a0e6e52,U0800,M034,65.99,2024-10-20 09:18:23.475135,Benghazi,Grocery,pos_terminal,0,0
1a24607b26,U0842,M129,23.62,2024-09-29 21:20:22.444570,Tripoli,Fuel,web,0,0
f757043483,U0341,M070,6.06,2025-05-19 03:31:28.459554,Benghazi,Travel,web,0,0
99c5dcfd6f,U0671,M102,124.4,2024-07-15 04:12:31.467376,Tripoli,Clothing,web,0,0
36b0e00967,U0479,M006,108.33,2025-06-04 05:15:31.482246,Sebha,Electronics,pos_terminal,0,0
656520e7ff,U0959,M178,90.92,2024-10-14 18:42:12.457725,Tobruk,Travel,web,0,0
507282a766,U0702,M183,96.13,2024-07-09 09:22:24.446660,Sebha,Fuel,web,0,0
63c1e93806,U0633,M005,30.41,2025-04-07 04:12:37.449795,Tobruk,Travel,pos_terminal,0,0
d306edffe3,U0203,M028,70.88,2025-01-18 16:49:08.481007,Tobruk,Grocery,pos_terminal,0,0
c168b0ea65,U0724,M127,0.25,2025-02-19 13:38:36.472271,Benghazi,Grocery,pos_terminal,0,0
8f75a4ae95,U0635,M035,99.93,2024-10-05 10:18:14.443008,Benghazi,Travel,mobile,0,0
bf3e13be23,U0367,M138,23.68,2025-04-13 11:54:28.465831,Tripoli,Travel,mobile,1,0
a5fac53418,U0665,M110,33.86,2024-11-06 08:10:04.476399,Sebha,Grocery,web,0,0
c58ed2b3b3,U0998,M081,0.7,2024-06-21 07:19:48.471319,Tripoli,Electronics,web,0,0
cd9113f93f,U0219,M159,24.62,2025-05-12 12:58:21.467949,Tripoli,Clothing,pos_terminal,0,0
ea426f3937,U0908,M011,206.16,2024-11-03 07:24:47.447785,Benghazi,Grocery,web,0,0
aa3df4efa5,U0325,M141,24.24,2024-10-21 12:16:36.450599,Misrata,Grocery,web,0,1
430eed3745,U0918,M051,34.36,2025-04-13 04:43:04.476556,Tobruk,Travel,pos_terminal,1,0
97a1c324b7,U0118,M031,5.73,2024-10-16 02:08:17.469244,Tobruk,Clothing,mobile,0,0
c4d9829a5f,U0746,M129,5.71,2024-09-19 20:33:13.452623,Misrata,Grocery,mobile,0,0
0d2b8bdc27,U0110,M193,122.24,2024-09-19 21:44:27.450382,Misrata,Fuel,mobile,0,0
03b46d080d,U0227,M183,0.8,2025-05-27 01:15:12.453440,Misrata,Clothing,web,0,0
18c8fc3df0,U0123,M074,33.13,2024-06-19 21:02:15.470344,Tripoli,Travel,pos_terminal,0,1
ac1bd4ba7b,U0252,M062,6.28,2024-06-22 07:07:31.442915,Benghazi,Clothing,web,0,0
8418ad4c56,U0392,M147,5.89,2025-05-08 13:00:28.447753,Benghazi,Travel,pos_terminal,0,0
0fa02ca703,U0236,M130,30.63,2025-03-06 11:29:50.444040,Benghazi,Travel,mobile,0,0
c164cdab6b,U0629,M115,1.18,2024-10-25 21:48:06.450461,Sebha,Grocery,pos_terminal,0,0
fb207ae49e,U0093,M061,10.92,2025-03-12 14:37:52.467266,Misrata,Grocery,web,0,0
2e438c94cc,U0020,M157,47.57,2024-06-30 02:47:56.468044,Benghazi,Clothing,web,0,0
7151edc15e,U0872,M033,47.35,2025-01-11 01:42:49.449645,Sebha,Travel,mobile,0,0
dc76e8a4db,U0658,M099,90.16,2025-02-18 04:04:30.466145,Sebha,Grocery,pos_terminal,0,0
1cc3c385b2,U0827,M030,193.2,2024-12-04 14:27:55.462676,Benghazi,Travel,pos_terminal,0,0
c6edfdaab1,U0507,M026,27.19,2024-12-26 12:39:58.480215,Tripoli,Electronics,web,0,0
71a348161c,U0259,M099,11.54,2024-09-10 07:43:08.472319,Sebha,Electronics,mobile,0,0
14e4eea33a,U0848,M142,14.92,2025-05-15 07:50:27.476081,Misrata,Clothing,web,0,0
ed1a9d7af6,U0732,M081,12.31,2024-11-18 21:23:51.476850,Benghazi,Travel,web,0,0
b4642e7cba,U0148,M185,14.62,2024-12-12 01:05:01.446199,Tobruk,Travel,mobile,0,0
db38bf2114,U0482,M124,50.65,2024-10-04 00:16:57.464958,Tobruk,Grocery,mobile,0,0
a2fd98b87c,U0137,M046,0.93,2025-01-05 10:34:17.456646,Tobruk,Fuel,pos_terminal,0,0
a2920423f7,U0286,M112,141.32,2025-02-09 01:18:39.444235,Misrata,Travel,mobile,0,0
24048317ab,U0612,M169,65.31,2025-02-25 01:32:28.469296,Tobruk,Grocery,web,0,0
b145cf84f2,U0566,M181,0.25,2025-04-26 08:36:29.449805,Tripoli,Grocery,mobile,0,0
e9c4581c91,U0559,M076,4.54,2024-12-28 06:47:51.472682,Sebha,Electronics,pos_terminal,0,0
ce81696d23,U0727,M098,28.96,2024-11-12 00:37:16.459692,Tripoli,Fuel,mobile,0,0
2c1837bef2,U0443,M053,191.58,2024-12-17 23:01:15.445070,Misrata,Travel,mobile,0,0
fa664b3d30,U0646,M016,42.43,2025-01-13 07:45:27.449580,Benghazi,Electronics,pos_terminal,0,0
7bee76cde4,U0616,M136,32.34,2025-05-13 19:22:47.466604,Sebha,Fuel,mobile,0,0
d6b69b4e12,U0200,M107,18.55,2025-01-15 07:19:21.452547,Tripoli,Fuel,mobile,0,0
ebad0f80b4,U0614,M031,107.6,2024-08-10 13:19:21.462531,Tobruk,Grocery,web,0,0
652fa3ac2c,U0709,M146,20.87,2024-08-13 19:27:02.458073,Benghazi,Travel,pos_terminal,0,0
